day,time,tem,rain,rain%,cloud,pressure,wind,gust,forecast
20190723.0,9.0,38.0,1.0,0.0,81.0,1002.0,8.0,9.0,7.0
20190723.0,12.0,41.0,0.0,0.0,66.0,1001.0,9.0,10.0,1.0
20190723.0,15.0,40.0,0.1,0.0,79.0,999.0,6.0,8.0,1.0
20190723.0,18.0,36.0,0.0,0.0,53.0,1001.0,8.0,12.0,14.0
20190723.0,21.0,34.0,0.7,0.0,51.0,1003.0,4.0,6.0,7.0
20190722.0,0.0,35.0,0.1,0.0,16.0,1004.0,15.0,21.0,0.0
20190722.0,3.0,34.0,0.0,0.0,25.0,1003.0,8.0,11.0,0.0
20190722.0,6.0,36.0,0.0,0.0,44.0,1003.0,3.0,4.0,19.0
20190722.0,9.0,42.0,0.1,0.0,33.0,1003.0,4.0,5.0,14.0
20190722.0,12.0,44.0,0.0,0.0,46.0,1001.0,6.0,7.0,14.0
20190722.0,15.0,42.0,0.0,0.0,26.0,999.0,13.0,16.0,14.0
20190722.0,18.0,38.0,0.0,0.0,20.0,1001.0,16.0,25.0,0.0
20190722.0,21.0,35.0,0.8,0.0,39.0,1003.0,17.0,27.0,7.0
20190721.0,0.0,37.0,1.4,0.0,23.0,1004.0,13.0,20.0,17.0
20190721.0,3.0,35.0,1.3,0.0,37.0,1003.0,11.0,16.0,18.0
20190721.0,6.0,37.0,0.0,0.0,35.0,1004.0,6.0,9.0,19.0
20190721.0,9.0,43.0,0.1,0.0,40.0,1004.0,4.0,5.0,19.0
20190721.0,12.0,47.0,0.0,0.0,19.0,1002.0,6.0,7.0,0.0
20190721.0,15.0,47.0,0.0,0.0,19.0,1001.0,7.0,8.0,0.0
20190721.0,18.0,39.0,0.0,0.0,11.0,1001.0,16.0,23.0,0.0
20190721.0,21.0,36.0,0.8,0.0,17.0,1005.0,17.0,27.0,17.0
20190720.0,0.0,37.0,0.0,0.0,16.0,1002.0,14.0,21.0,0.0
20190720.0,3.0,37.0,0.3,0.0,26.0,1001.0,8.0,11.0,17.0
20190720.0,6.0,39.0,0.0,0.0,27.0,1003.0,4.0,5.0,19.0
20190720.0,9.0,42.0,0.6,0.0,72.0,1004.0,4.0,5.0,7.0
20190720.0,12.0,47.0,0.0,0.0,18.0,1002.0,4.0,4.0,0.0
20190720.0,15.0,47.0,0.0,0.0,12.0,1001.0,4.0,5.0,0.0
20190720.0,18.0,40.0,0.4,0.0,13.0,1002.0,9.0,15.0,17.0
20190720.0,21.0,37.0,0.8,0.0,22.0,1005.0,10.0,15.0,18.0
20190719.0,0.0,38.0,0.2,0.0,13.0,1001.0,14.0,22.0,17.0
20190719.0,3.0,36.0,0.0,0.0,14.0,999.0,7.0,10.0,0.0
20190719.0,6.0,38.0,0.0,0.0,21.0,1001.0,5.0,6.0,0.0
20190719.0,9.0,47.0,0.0,0.0,18.0,1001.0,6.0,8.0,0.0
20190719.0,12.0,49.0,0.0,0.0,22.0,1000.0,8.0,9.0,0.0
20190719.0,15.0,50.0,0.0,0.0,25.0,998.0,3.0,4.0,19.0
20190719.0,18.0,43.0,0.0,0.0,21.0,999.0,11.0,17.0,0.0
20190719.0,21.0,38.0,0.9,0.0,19.0,1002.0,14.0,23.0,17.0
20190718.0,0.0,35.0,0.0,0.0,24.0,1002.0,13.0,18.0,0.0
20190718.0,3.0,34.0,0.0,0.0,19.0,1001.0,10.0,15.0,0.0
20190718.0,6.0,36.0,0.0,0.0,25.0,1002.0,7.0,9.0,19.0
20190718.0,9.0,43.0,0.0,0.0,40.0,1001.0,4.0,4.0,19.0
20190718.0,12.0,49.0,0.0,0.0,8.0,999.0,4.0,4.0,0.0
20190718.0,15.0,49.0,0.0,0.0,10.0,998.0,1.0,2.0,0.0
20190718.0,18.0,41.0,0.1,0.0,18.0,998.0,8.0,13.0,0.0
20190718.0,21.0,38.0,0.1,0.0,14.0,1001.0,15.0,24.0,0.0
20190717.0,0.0,34.0,2.0,0.0,21.0,1004.0,13.0,18.0,18.0
20190717.0,3.0,33.0,0.8,0.0,22.0,1003.0,9.0,14.0,18.0
20190717.0,6.0,35.0,0.1,0.0,33.0,1004.0,7.0,9.0,14.0
20190717.0,9.0,41.0,0.3,0.0,33.0,1004.0,6.0,7.0,18.0
20190717.0,12.0,44.0,0.1,0.0,56.0,1001.0,5.0,6.0,14.0
20190717.0,15.0,43.0,0.0,0.0,33.0,999.0,10.0,12.0,14.0
20190717.0,18.0,37.0,0.0,0.0,9.0,1000.0,16.0,22.0,0.0
20190717.0,21.0,35.0,0.0,0.0,13.0,1003.0,14.0,21.0,0.0
20190716.0,0.0,33.0,0.0,0.0,22.0,1003.0,10.0,17.0,0.0
20190716.0,3.0,32.0,0.1,0.0,15.0,1003.0,6.0,10.0,0.0
20190716.0,6.0,34.0,0.0,0.0,19.0,1004.0,5.0,6.0,0.0
20190716.0,9.0,41.0,0.6,0.0,28.0,1004.0,5.0,6.0,18.0
20190716.0,12.0,45.0,0.0,0.0,30.0,1001.0,3.0,3.0,14.0
20190716.0,15.0,44.0,0.8,0.0,19.0,1001.0,5.0,6.0,18.0
20190716.0,18.0,37.0,0.9,0.0,10.0,1001.0,14.0,20.0,18.0
20190716.0,21.0,34.0,1.1,0.0,17.0,1004.0,15.0,22.0,18.0
20190715.0,0.0,32.0,0.0,0.0,40.0,1002.0,2.0,3.0,14.0
20190715.0,3.0,30.0,3.2,0.0,54.0,1002.0,5.0,8.0,9.0
20190715.0,6.0,31.0,0.0,0.0,59.0,1003.0,9.0,12.0,14.0
20190715.0,9.0,35.0,3.5,0.0,60.0,1003.0,10.0,12.0,9.0
20190715.0,12.0,40.0,0.0,0.0,15.0,1001.0,10.0,12.0,0.0
20190715.0,15.0,42.0,0.0,0.0,14.0,1000.0,6.0,7.0,0.0
20190715.0,18.0,39.0,0.0,0.0,13.0,1000.0,3.0,3.0,0.0
20190715.0,21.0,35.0,0.0,0.0,30.0,1004.0,2.0,3.0,14.0
20190714.0,0.0,36.0,0.0,0.0,47.0,1002.0,5.0,8.0,19.0
20190714.0,3.0,35.0,0.2,0.0,24.0,1001.0,5.0,8.0,18.0
20190714.0,6.0,34.0,0.0,0.0,48.0,1002.0,7.0,9.0,14.0
20190714.0,9.0,37.0,0.1,0.0,46.0,1003.0,8.0,10.0,14.0
20190714.0,12.0,38.0,0.0,0.0,40.0,1001.0,11.0,13.0,14.0
20190714.0,15.0,38.0,0.2,0.0,33.0,1000.0,11.0,13.0,18.0
20190714.0,18.0,37.0,0.0,0.0,25.0,1001.0,8.0,9.0,0.0
20190714.0,21.0,34.0,0.3,0.0,32.0,1003.0,4.0,6.0,18.0
20190713.0,0.0,34.0,0.0,0.0,29.0,1003.0,7.0,10.0,14.0
20190713.0,3.0,33.0,0.2,0.0,26.0,1002.0,5.0,6.0,18.0
20190713.0,6.0,35.0,0.0,0.0,15.0,1003.0,6.0,8.0,0.0
20190713.0,9.0,43.0,0.3,0.0,12.0,1003.0,5.0,6.0,0.0
20190713.0,12.0,45.0,0.0,0.0,29.0,1000.0,9.0,10.0,14.0
20190713.0,15.0,46.0,0.0,0.0,19.0,999.0,7.0,8.0,0.0
20190713.0,18.0,41.0,0.0,0.0,13.0,1000.0,7.0,11.0,0.0
20190713.0,21.0,38.0,0.3,0.0,24.0,1003.0,5.0,8.0,17.0
20190712.0,0.0,35.0,0.0,0.0,48.0,1004.0,2.0,3.0,14.0
20190712.0,3.0,33.0,0.3,0.0,47.0,1004.0,5.0,6.0,18.0
20190712.0,6.0,34.0,0.0,0.0,34.0,1005.0,6.0,8.0,14.0
20190712.0,9.0,39.0,0.0,0.0,47.0,1005.0,6.0,7.0,14.0
20190712.0,12.0,44.0,0.0,0.0,30.0,1003.0,7.0,8.0,14.0
20190712.0,15.0,44.0,0.0,0.0,20.0,1003.0,6.0,8.0,0.0
20190712.0,18.0,40.0,0.0,0.0,12.0,1002.0,7.0,9.0,0.0
20190712.0,21.0,36.0,0.0,0.0,26.0,1005.0,10.0,16.0,14.0
20190711.0,0.0,32.0,0.0,0.0,100.0,1005.0,4.0,6.0,8.0
20190711.0,3.0,31.0,1.2,0.0,53.0,1004.0,3.0,3.0,7.0
20190711.0,6.0,32.0,0.0,0.0,60.0,1005.0,4.0,5.0,14.0
20190711.0,9.0,36.0,0.1,0.0,87.0,1006.0,4.0,4.0,1.0
20190711.0,12.0,42.0,0.0,0.0,17.0,1005.0,4.0,5.0,0.0
20190711.0,15.0,41.0,0.0,0.0,25.0,1003.0,8.0,9.0,0.0
20190711.0,18.0,36.0,0.0,0.0,37.0,1004.0,8.0,10.0,14.0
20190711.0,21.0,36.0,0.0,0.0,24.0,1005.0,5.0,6.0,0.0
20190710.0,0.0,29.0,1.8,0.0,90.0,1003.0,13.0,24.0,7.0
20190710.0,3.0,29.0,2.1,0.0,38.0,1002.0,9.0,14.0,7.0
20190710.0,6.0,29.0,0.0,0.0,100.0,1003.0,7.0,9.0,13.0
20190710.0,9.0,32.0,0.2,0.0,41.0,1004.0,9.0,10.0,18.0
20190710.0,12.0,36.0,0.0,0.0,95.0,1002.0,10.0,11.0,13.0
20190710.0,15.0,30.0,2.0,0.0,94.0,1002.0,12.0,19.0,7.0
20190710.0,18.0,30.0,4.6,0.0,81.0,1004.0,8.0,15.0,9.0
20190710.0,21.0,32.0,4.0,0.0,100.0,1005.0,3.0,5.0,9.0
20190709.0,0.0,37.0,0.0,0.0,14.0,1001.0,11.0,16.0,0.0
20190709.0,3.0,34.0,0.0,0.0,18.0,1000.0,8.0,11.0,0.0
20190709.0,6.0,37.0,0.0,0.0,10.0,1000.0,5.0,7.0,0.0
20190709.0,9.0,39.0,0.0,0.0,10.0,1002.0,7.0,8.0,0.0
20190709.0,12.0,42.0,0.0,0.0,17.0,1000.0,10.0,12.0,0.0
20190709.0,15.0,42.0,0.6,0.0,50.0,999.0,12.0,14.0,7.0
20190709.0,18.0,34.0,0.3,0.0,28.0,1001.0,18.0,28.0,18.0
20190709.0,21.0,30.0,4.8,0.0,53.0,1003.0,13.0,23.0,9.0
20190708.0,0.0,35.0,0.0,0.0,19.0,1002.0,13.0,20.0,0.0
20190708.0,3.0,34.0,0.0,0.0,16.0,1001.0,8.0,11.0,0.0
20190708.0,6.0,36.0,0.0,0.0,16.0,1002.0,4.0,5.0,0.0
20190708.0,9.0,44.0,0.0,0.0,14.0,1003.0,5.0,6.0,0.0
20190708.0,12.0,45.0,0.0,0.0,28.0,1000.0,6.0,7.0,14.0
20190708.0,15.0,48.0,0.0,0.0,25.0,998.0,8.0,9.0,14.0
20190708.0,18.0,40.0,0.0,0.0,19.0,999.0,16.0,23.0,0.0
20190708.0,21.0,38.0,0.0,0.0,16.0,1002.0,15.0,23.0,0.0
20190707.0,0.0,35.0,0.0,0.0,16.0,1000.0,11.0,17.0,0.0
20190707.0,3.0,34.0,0.0,0.0,14.0,1000.0,5.0,8.0,0.0
20190707.0,6.0,36.0,0.0,0.0,16.0,1001.0,4.0,5.0,0.0
20190707.0,9.0,39.0,0.0,0.0,16.0,1001.0,5.0,6.0,0.0
20190707.0,12.0,42.0,0.0,0.0,18.0,999.0,7.0,8.0,0.0
20190707.0,15.0,42.0,0.0,0.0,19.0,998.0,10.0,12.0,0.0
20190707.0,18.0,38.0,0.0,0.0,21.0,999.0,12.0,18.0,0.0
20190707.0,21.0,35.0,0.1,0.0,23.0,1003.0,13.0,22.0,0.0
20190706.0,0.0,35.0,0.0,0.0,13.0,1002.0,6.0,9.0,0.0
20190706.0,3.0,33.0,0.0,0.0,16.0,1001.0,4.0,6.0,0.0
20190706.0,6.0,35.0,0.0,0.0,20.0,1002.0,6.0,8.0,0.0
20190706.0,9.0,42.0,0.1,0.0,13.0,1002.0,8.0,9.0,0.0
20190706.0,12.0,45.0,0.0,0.0,52.0,999.0,8.0,9.0,14.0
20190706.0,15.0,46.0,0.0,0.0,24.0,998.0,9.0,10.0,0.0
20190706.0,18.0,39.0,0.0,0.0,19.0,998.0,14.0,22.0,0.0
20190706.0,21.0,37.0,0.0,0.0,15.0,1001.0,14.0,23.0,0.0
20190705.0,0.0,31.0,0.5,0.0,76.0,1003.0,3.0,4.0,7.0
20190705.0,3.0,30.0,1.6,0.0,85.0,1002.0,4.0,5.0,7.0
20190705.0,6.0,33.0,0.9,0.0,41.0,1003.0,4.0,5.0,7.0
20190705.0,9.0,41.0,0.0,0.0,26.0,1002.0,5.0,5.0,19.0
20190705.0,12.0,44.0,0.0,0.0,16.0,1000.0,8.0,9.0,0.0
20190705.0,15.0,43.0,0.0,0.0,23.0,999.0,13.0,15.0,0.0
20190705.0,18.0,36.0,0.1,0.0,22.0,1000.0,15.0,22.0,0.0
20190705.0,21.0,35.0,0.1,0.0,17.0,1003.0,13.0,20.0,0.0
20190704.0,0.0,32.0,3.5,0.0,63.0,997.0,23.0,39.0,9.0
20190704.0,3.0,31.0,9.1,0.0,100.0,996.0,22.0,34.0,20.0
20190704.0,6.0,31.0,5.8,0.0,100.0,998.0,22.0,32.0,9.0
20190704.0,9.0,33.0,10.6,0.0,100.0,999.0,18.0,26.0,20.0
20190704.0,12.0,31.0,5.5,0.0,85.0,999.0,14.0,19.0,11.0
20190704.0,15.0,37.0,1.6,0.0,77.0,999.0,15.0,22.0,7.0
20190704.0,18.0,33.0,3.3,0.0,69.0,1001.0,15.0,24.0,9.0
20190704.0,21.0,32.0,0.5,0.0,73.0,1003.0,9.0,16.0,7.0
20190703.0,0.0,35.0,0.0,0.0,32.0,1001.0,3.0,4.0,14.0
20190703.0,3.0,32.0,0.1,0.0,28.0,1000.0,6.0,10.0,14.0
20190703.0,6.0,34.0,0.0,0.0,38.0,1001.0,11.0,21.0,14.0
20190703.0,9.0,41.0,2.3,0.0,29.0,1000.0,13.0,18.0,18.0
20190703.0,12.0,43.0,2.4,0.0,51.0,997.0,14.0,17.0,7.0
20190703.0,15.0,41.0,1.6,0.0,52.0,996.0,21.0,30.0,7.0
20190703.0,18.0,35.0,0.0,0.0,100.0,997.0,23.0,37.0,13.0
20190703.0,21.0,33.0,4.9,0.0,76.0,998.0,24.0,43.0,9.0
20190702.0,0.0,33.0,0.0,0.0,46.0,1003.0,4.0,6.0,14.0
20190702.0,3.0,31.0,0.9,0.0,50.0,1002.0,7.0,10.0,7.0
20190702.0,6.0,33.0,0.0,0.0,54.0,1003.0,12.0,16.0,14.0
20190702.0,9.0,40.0,2.9,0.0,38.0,1002.0,15.0,20.0,9.0
20190702.0,12.0,43.0,2.4,0.0,70.0,1000.0,17.0,21.0,7.0
20190702.0,15.0,43.0,0.2,0.0,73.0,999.0,11.0,13.0,7.0
20190702.0,18.0,39.0,0.0,0.0,68.0,1000.0,8.0,13.0,1.0
20190702.0,21.0,36.0,2.6,0.0,27.0,1002.0,8.0,14.0,9.0
20190701.0,0.0,33.0,0.0,0.0,20.0,1003.0,10.0,16.0,0.0
20190701.0,3.0,31.0,0.0,0.0,30.0,1002.0,12.0,20.0,14.0
20190701.0,6.0,33.0,0.0,0.0,28.0,1003.0,14.0,21.0,14.0
20190701.0,9.0,41.0,0.6,0.0,20.0,1003.0,14.0,18.0,18.0
20190701.0,12.0,42.0,0.2,0.0,49.0,1001.0,13.0,14.0,18.0
20190701.0,15.0,42.0,0.0,0.0,32.0,1000.0,7.0,8.0,14.0
20190701.0,18.0,39.0,0.0,0.0,48.0,1001.0,13.0,18.0,14.0
20190701.0,21.0,35.0,1.7,0.0,50.0,1003.0,8.0,10.0,7.0
20190630.0,0.0,36.0,3.5,0.0,46.0,1000.0,12.0,18.0,9.0
20190630.0,3.0,35.0,2.2,0.0,48.0,1000.0,6.0,8.0,7.0
20190630.0,6.0,33.0,1.8,0.0,50.0,1002.0,7.0,8.0,16.0
20190630.0,9.0,35.0,0.8,0.0,33.0,1003.0,10.0,12.0,18.0
20190630.0,12.0,41.0,0.2,0.0,10.0,1001.0,11.0,12.0,0.0
20190630.0,15.0,41.0,0.0,0.0,11.0,999.0,12.0,14.0,0.0
20190630.0,18.0,37.0,0.0,0.0,19.0,1001.0,9.0,12.0,0.0
20190630.0,21.0,35.0,0.1,0.0,16.0,1004.0,9.0,13.0,0.0
20190629.0,0.0,37.0,0.0,0.0,41.0,998.0,13.0,19.0,14.0
20190629.0,3.0,34.0,0.6,0.0,24.0,998.0,8.0,12.0,18.0
20190629.0,6.0,37.0,0.1,0.0,14.0,999.0,4.0,5.0,0.0
20190629.0,9.0,43.0,0.0,0.0,7.0,999.0,6.0,7.0,0.0
20190629.0,12.0,47.0,0.0,0.0,22.0,997.0,6.0,7.0,0.0
20190629.0,15.0,47.0,0.0,0.0,17.0,996.0,4.0,4.0,0.0
20190629.0,18.0,40.0,0.0,0.0,31.0,998.0,9.0,15.0,14.0
20190629.0,21.0,37.0,4.1,0.0,28.0,1000.0,11.0,20.0,9.0
20190628.0,0.0,35.0,0.0,0.0,15.0,997.0,11.0,19.0,0.0
20190628.0,3.0,34.0,0.0,0.0,14.0,997.0,9.0,15.0,0.0
20190628.0,6.0,37.0,0.0,0.0,17.0,998.0,5.0,8.0,0.0
20190628.0,9.0,42.0,0.0,0.0,17.0,998.0,6.0,6.0,0.0
20190628.0,12.0,46.0,0.0,0.0,19.0,996.0,7.0,8.0,0.0
20190628.0,15.0,48.0,0.0,0.0,13.0,994.0,7.0,8.0,0.0
20190628.0,18.0,40.0,0.0,0.0,31.0,995.0,14.0,22.0,14.0
20190628.0,21.0,38.0,0.4,0.0,30.0,998.0,13.0,19.0,18.0
20190627.0,0.0,37.0,0.0,0.0,14.0,999.0,8.0,12.0,0.0
20190627.0,3.0,34.0,0.0,0.0,25.0,998.0,5.0,8.0,14.0
20190627.0,6.0,37.0,0.0,0.0,15.0,999.0,3.0,4.0,0.0
20190627.0,9.0,42.0,0.0,0.0,23.0,999.0,7.0,8.0,0.0
20190627.0,12.0,45.0,0.0,0.0,31.0,996.0,9.0,10.0,14.0
20190627.0,15.0,47.0,0.0,0.0,16.0,994.0,9.0,10.0,0.0
20190627.0,18.0,40.0,0.0,0.0,68.0,994.0,13.0,19.0,1.0
20190627.0,21.0,38.0,0.2,0.0,12.0,997.0,14.0,24.0,0.0
20190626.0,0.0,36.0,1.4,0.0,46.0,1004.0,11.0,18.0,7.0
20190626.0,3.0,36.0,0.0,0.0,14.0,1002.0,5.0,7.0,0.0
20190626.0,6.0,35.0,0.0,0.0,34.0,1004.0,6.0,7.0,14.0
20190626.0,9.0,41.0,1.5,0.0,20.0,1002.0,8.0,9.0,17.0
20190626.0,12.0,45.0,0.8,0.0,13.0,1000.0,8.0,9.0,18.0
20190626.0,15.0,46.0,0.0,0.0,18.0,998.0,8.0,9.0,0.0
20190626.0,18.0,38.0,0.0,0.0,24.0,998.0,15.0,24.0,0.0
20190626.0,21.0,38.0,0.0,0.0,17.0,1000.0,13.0,21.0,0.0
20190625.0,0.0,35.0,0.9,0.0,34.0,1005.0,10.0,15.0,18.0
20190625.0,3.0,33.0,1.6,0.0,50.0,1004.0,8.0,12.0,7.0
20190625.0,6.0,34.0,1.2,0.0,79.0,1006.0,4.0,6.0,7.0
20190625.0,9.0,39.0,0.0,0.0,97.0,1006.0,5.0,6.0,19.0
20190625.0,12.0,44.0,0.0,0.0,33.0,1003.0,6.0,6.0,19.0
20190625.0,15.0,48.0,0.2,0.0,14.0,1001.0,4.0,4.0,17.0
20190625.0,18.0,41.0,0.5,0.0,37.0,1002.0,8.0,12.0,17.0
20190625.0,21.0,37.0,2.7,0.0,33.0,1005.0,10.0,16.0,9.0
20190624.0,0.0,37.0,1.6,0.0,26.0,1004.0,5.0,8.0,18.0
20190624.0,3.0,32.0,3.3,0.0,55.0,1004.0,6.0,10.0,9.0
20190624.0,6.0,33.0,3.4,0.0,35.0,1005.0,10.0,13.0,9.0
20190624.0,9.0,33.0,2.0,0.0,24.0,1006.0,10.0,12.0,18.0
20190624.0,12.0,39.0,1.7,0.0,71.0,1004.0,5.0,6.0,7.0
20190624.0,15.0,43.0,0.0,0.0,21.0,1003.0,5.0,5.0,0.0
20190624.0,18.0,38.0,0.0,0.0,29.0,1003.0,9.0,12.0,19.0
20190624.0,21.0,34.0,0.5,0.0,25.0,1005.0,7.0,11.0,18.0
20190623.0,0.0,37.0,0.0,0.0,10.0,1001.0,19.0,27.0,0.0
20190623.0,3.0,38.0,0.4,0.0,30.0,1000.0,13.0,18.0,17.0
20190623.0,6.0,41.0,0.7,0.0,31.0,1001.0,9.0,11.0,17.0
20190623.0,9.0,47.0,0.0,0.0,46.0,1003.0,3.0,4.0,19.0
20190623.0,12.0,52.0,0.0,0.0,44.0,1001.0,3.0,3.0,19.0
20190623.0,15.0,48.0,0.1,0.0,46.0,1000.0,10.0,13.0,19.0
20190623.0,18.0,39.0,8.0,0.0,33.0,1001.0,15.0,22.0,10.0
20190623.0,21.0,38.0,4.8,0.0,7.0,1004.0,6.0,10.0,9.0
20190622.0,0.0,37.0,0.0,0.0,11.0,1003.0,21.0,32.0,0.0
20190622.0,3.0,36.0,0.0,0.0,14.0,1001.0,14.0,21.0,0.0
20190622.0,6.0,40.0,0.0,0.0,8.0,1002.0,9.0,12.0,0.0
20190622.0,9.0,49.0,0.0,0.0,7.0,1002.0,7.0,8.0,0.0
20190622.0,12.0,50.0,0.0,0.0,29.0,1000.0,9.0,10.0,19.0
20190622.0,15.0,49.0,0.0,0.0,13.0,998.0,14.0,16.0,0.0
20190622.0,18.0,41.0,0.0,0.0,12.0,999.0,17.0,24.0,0.0
20190622.0,21.0,38.0,0.0,0.0,11.0,1002.0,21.0,30.0,0.0
20190621.0,0.0,35.0,0.0,0.0,10.0,1003.0,20.0,28.0,0.0
20190621.0,3.0,36.0,0.0,0.0,10.0,1002.0,13.0,18.0,0.0
20190621.0,6.0,39.0,0.0,0.0,14.0,1003.0,7.0,9.0,0.0
20190621.0,9.0,48.0,0.2,0.0,7.0,1004.0,6.0,6.0,0.0
20190621.0,12.0,48.0,0.0,0.0,29.0,1001.0,10.0,12.0,19.0
20190621.0,15.0,48.0,0.0,0.0,14.0,1000.0,13.0,15.0,0.0
20190621.0,18.0,40.0,0.0,0.0,11.0,1000.0,18.0,24.0,0.0
20190621.0,21.0,38.0,0.0,0.0,13.0,1003.0,20.0,29.0,0.0
20190620.0,0.0,34.0,0.8,0.0,21.0,1005.0,13.0,19.0,18.0
20190620.0,3.0,33.0,0.0,0.0,25.0,1004.0,6.0,9.0,14.0
20190620.0,6.0,37.0,0.0,0.0,28.0,1005.0,3.0,4.0,14.0
20190620.0,9.0,44.0,0.3,0.0,10.0,1005.0,4.0,5.0,0.0
20190620.0,12.0,45.0,0.0,0.0,25.0,1003.0,8.0,9.0,14.0
20190620.0,15.0,45.0,0.0,0.0,21.0,1001.0,12.0,13.0,0.0
20190620.0,18.0,38.0,0.0,0.0,12.0,1001.0,17.0,24.0,0.0
20190620.0,21.0,36.0,0.0,0.0,13.0,1003.0,21.0,31.0,0.0
20190619.0,0.0,35.0,0.3,0.0,15.0,1005.0,12.0,18.0,18.0
20190619.0,3.0,33.0,0.6,0.0,33.0,1004.0,9.0,14.0,18.0
20190619.0,6.0,36.0,0.0,0.0,39.0,1006.0,9.0,15.0,14.0
20190619.0,9.0,41.0,1.3,0.0,28.0,1006.0,9.0,12.0,18.0
20190619.0,12.0,44.0,1.1,0.0,34.0,1003.0,9.0,11.0,18.0
20190619.0,15.0,43.0,0.1,0.0,39.0,1002.0,14.0,18.0,14.0
20190619.0,18.0,37.0,0.1,0.0,14.0,1002.0,18.0,26.0,0.0
20190619.0,21.0,34.0,0.9,0.0,21.0,1006.0,17.0,26.0,18.0
20190618.0,0.0,34.0,2.2,0.0,34.0,1004.0,10.0,15.0,18.0
20190618.0,3.0,32.0,0.6,0.0,83.0,1004.0,9.0,13.0,7.0
20190618.0,6.0,35.0,1.7,0.0,38.0,1005.0,10.0,17.0,7.0
20190618.0,9.0,37.0,0.5,0.0,44.0,1006.0,8.0,14.0,18.0
20190618.0,12.0,42.0,0.1,0.0,32.0,1003.0,10.0,15.0,14.0
20190618.0,15.0,42.0,0.0,0.0,39.0,1002.0,11.0,14.0,14.0
20190618.0,18.0,36.0,0.2,0.0,18.0,1003.0,15.0,23.0,18.0
20190618.0,21.0,34.0,1.0,0.0,28.0,1006.0,15.0,23.0,18.0
20190617.0,0.0,36.0,0.0,0.0,27.0,1002.0,13.0,19.0,14.0
20190617.0,3.0,36.0,0.5,0.0,31.0,1001.0,9.0,14.0,18.0
20190617.0,6.0,37.0,0.0,0.0,52.0,1003.0,8.0,11.0,14.0
20190617.0,9.0,40.0,5.3,0.0,34.0,1004.0,5.0,6.0,9.0
20190617.0,12.0,42.0,0.3,0.0,12.0,1001.0,4.0,5.0,0.0
20190617.0,15.0,41.0,0.3,0.0,20.0,1001.0,14.0,16.0,18.0
20190617.0,18.0,36.0,1.4,0.0,23.0,1002.0,17.0,26.0,18.0
20190617.0,21.0,34.0,0.8,0.0,32.0,1005.0,11.0,18.0,18.0
20190616.0,0.0,36.0,0.0,0.0,79.0,1001.0,13.0,20.0,19.0
20190616.0,3.0,36.0,0.5,0.0,34.0,1000.0,7.0,10.0,18.0
20190616.0,6.0,38.0,0.0,0.0,25.0,1001.0,3.0,5.0,0.0
20190616.0,9.0,44.0,0.0,0.0,21.0,1001.0,6.0,7.0,0.0
20190616.0,12.0,46.0,0.0,0.0,23.0,999.0,9.0,10.0,0.0
20190616.0,15.0,45.0,0.0,0.0,15.0,998.0,8.0,9.0,0.0
20190616.0,18.0,37.0,0.0,0.0,18.0,999.0,16.0,25.0,0.0
20190616.0,21.0,36.0,0.1,0.0,19.0,1002.0,19.0,29.0,0.0
20190615.0,0.0,33.0,0.1,0.0,74.0,1003.0,5.0,9.0,1.0
20190615.0,3.0,31.0,1.2,0.0,89.0,1002.0,6.0,10.0,7.0
20190615.0,6.0,34.0,0.0,0.0,40.0,1003.0,7.0,9.0,14.0
20190615.0,9.0,42.0,0.9,0.0,48.0,1003.0,5.0,6.0,7.0
20190615.0,12.0,47.0,0.0,0.0,30.0,1000.0,5.0,6.0,14.0
20190615.0,15.0,47.0,0.0,0.0,16.0,998.0,6.0,7.0,0.0
20190615.0,18.0,38.0,0.0,0.0,18.0,999.0,15.0,22.0,0.0
20190615.0,21.0,37.0,0.0,0.0,24.0,1001.0,17.0,26.0,0.0
20190614.0,0.0,36.0,0.0,0.0,72.0,1002.0,5.0,9.0,1.0
20190614.0,3.0,35.0,0.5,0.0,74.0,1002.0,4.0,6.0,7.0
20190614.0,6.0,35.0,0.6,0.0,66.0,1003.0,5.0,7.0,7.0
20190614.0,9.0,33.0,2.9,0.0,63.0,1005.0,9.0,13.0,9.0
20190614.0,12.0,33.0,0.0,0.0,100.0,1002.0,8.0,10.0,13.0
20190614.0,15.0,36.0,0.0,0.0,40.0,1000.0,5.0,6.0,14.0
20190614.0,18.0,36.0,0.0,0.0,41.0,1002.0,4.0,5.0,14.0
20190614.0,21.0,33.0,0.1,0.0,45.0,1004.0,7.0,10.0,14.0
20190613.0,0.0,37.0,0.0,0.0,30.0,1002.0,12.0,18.0,14.0
20190613.0,3.0,37.0,0.1,0.0,18.0,1002.0,7.0,10.0,0.0
20190613.0,6.0,37.0,0.2,0.0,25.0,1003.0,8.0,11.0,18.0
20190613.0,9.0,42.0,0.0,0.0,14.0,1003.0,8.0,11.0,0.0
20190613.0,12.0,45.0,0.0,0.0,23.0,1001.0,6.0,8.0,0.0
20190613.0,15.0,45.0,0.0,0.0,23.0,1000.0,4.0,4.0,0.0
20190613.0,18.0,41.0,0.0,0.0,20.0,1001.0,5.0,10.0,0.0
20190613.0,21.0,37.0,0.2,0.0,46.0,1003.0,9.0,16.0,18.0
20190612.0,0.0,37.0,0.0,0.0,18.0,1003.0,12.0,19.0,0.0
